score_a,score_b,calibrated_diff,abs_diff
0.6015625,-3.5625,4.1640625,4.1640625
0.142578125,0.240234375,-0.09765625,0.09765625
2.3125,2.125,0.1875,0.1875
6.21875,6.5,-0.28125,0.28125
-4.6875,-2.5,-2.1875,2.1875
1.6953125,-0.39453125,2.08984375,2.08984375
-5.84375,-0.99609375,-4.84765625,4.84765625
-1.0078125,-0.75,-0.2578125,0.2578125
2.609375,4.25,-1.640625,1.640625
-0.9765625,4.09375,-5.0703125,5.0703125
3.078125,3.015625,0.0625,0.0625
3.3125,0.54296875,2.76953125,2.76953125
2.90625,3.84375,-0.9375,0.9375
2.921875,4.4375,-1.515625,1.515625
0.8671875,2.390625,-1.5234375,1.5234375
5.09375,7.09375,-2.0,2.0
-3.28125,-2.109375,-1.171875,1.171875
2.734375,1.5859375,1.1484375,1.1484375
3.5,5.78125,-2.28125,2.28125
2.53125,1.328125,1.203125,1.203125
-0.72265625,4.0625,-4.78515625,4.78515625
5.375,-1.03125,6.40625,6.40625
6.03125,6.03125,0.0,0.0
-2.28125,-2.859375,0.578125,0.578125
1.25,-0.3984375,1.6484375,1.6484375
3.265625,-0.376953125,3.642578125,3.642578125
1.265625,1.140625,0.125,0.125
-0.48046875,-1.890625,1.41015625,1.41015625
-3.671875,-3.3125,-0.359375,0.359375
-1.203125,0.73046875,-1.93359375,1.93359375
-1.421875,-2.203125,0.78125,0.78125
3.53125,4.3125,-0.78125,0.78125
3.3125,3.8125,-0.5,0.5
3.75,-1.875,5.625,5.625
-2.875,-0.9609375,-1.9140625,1.9140625
-5.40625,-3.8125,-1.59375,1.59375
-3.671875,-3.890625,0.21875,0.21875
-3.25,0.6015625,-3.8515625,3.8515625
2.28125,1.0546875,1.2265625,1.2265625
-0.94140625,-0.71484375,-0.2265625,0.2265625
0.61328125,-6.84375,7.45703125,7.45703125
1.421875,0.73828125,0.68359375,0.68359375
-3.65625,0.376953125,-4.033203125,4.033203125
-1.6328125,-1.3671875,-0.265625,0.265625
-5.59375,-3.109375,-2.484375,2.484375
-0.6640625,1.390625,-2.0546875,2.0546875
-4.625,-5.8125,1.1875,1.1875
-1.4921875,-1.34375,-0.1484375,0.1484375
-1.4453125,2.796875,-4.2421875,4.2421875
-3.03125,0.33984375,-3.37109375,3.37109375
4.5625,1.015625,3.546875,3.546875
2.125,1.0625,1.0625,1.0625
1.296875,1.7421875,-0.4453125,0.4453125
1.8828125,0.98046875,0.90234375,0.90234375
-0.609375,-0.9375,0.328125,0.328125
-1.3125,-2.640625,1.328125,1.328125
-6.375,-5.875,-0.5,0.5
-3.578125,3.171875,-6.75,6.75
-2.828125,-4.09375,1.265625,1.265625
2.75,-3.5,6.25,6.25
5.78125,-3.4375,9.21875,9.21875
-0.796875,-0.80078125,0.00390625,0.00390625
-3.734375,2.234375,-5.96875,5.96875
-5.125,0.671875,-5.796875,5.796875
-1.7421875,-1.0,-0.7421875,0.7421875
-1.234375,-0.29296875,-0.94140625,0.94140625
2.5625,-6.84375,9.40625,9.40625
0.59375,1.2890625,-0.6953125,0.6953125
-1.4453125,2.125,-3.5703125,3.5703125
3.5625,-0.1513671875,3.7138671875,3.7138671875
-1.03125,0.58984375,-1.62109375,1.62109375
3.828125,3.84375,-0.015625,0.015625
4.53125,4.125,0.40625,0.40625
-0.03173828125,-1.40625,1.37451171875,1.37451171875
0.71875,0.455078125,0.263671875,0.263671875
-1.296875,-6.0,4.703125,4.703125
-3.75,-3.796875,0.046875,0.046875
-0.74609375,0.2177734375,-0.9638671875,0.9638671875
-4.71875,3.09375,-7.8125,7.8125
-6.21875,-2.40625,-3.8125,3.8125
-1.8125,-2.546875,0.734375,0.734375
1.6640625,1.5546875,0.109375,0.109375
-0.216796875,-0.1865234375,-0.0302734375,0.0302734375
-0.06103515625,-3.09375,3.03271484375,3.03271484375
-2.484375,1.6171875,-4.1015625,4.1015625
0.298828125,3.078125,-2.779296875,2.779296875
3.15625,1.9765625,1.1796875,1.1796875
-1.109375,7.5625,-8.671875,8.671875
-3.421875,-3.859375,0.4375,0.4375
-1.625,-4.3125,2.6875,2.6875
-1.046875,0.69140625,-1.73828125,1.73828125
-0.6328125,0.083984375,-0.716796875,0.716796875
-0.921875,-0.4375,-0.484375,0.484375
-1.8203125,2.921875,-4.7421875,4.7421875
-3.765625,-1.7421875,-2.0234375,2.0234375
-5.9375,-4.4375,-1.5,1.5
3.109375,4.625,-1.515625,1.515625
1.5078125,2.28125,-0.7734375,0.7734375
5.21875,0.88671875,4.33203125,4.33203125
2.46875,1.0859375,1.3828125,1.3828125
-1.2109375,-2.4375,1.2265625,1.2265625
0.205078125,0.4375,-0.232421875,0.232421875
-2.859375,-4.8125,1.953125,1.953125
0.05859375,-0.2158203125,0.2744140625,0.2744140625
-5.375,-2.75,-2.625,2.625
-4.625,-8.625,4.0,4.0
-1.6328125,-3.40625,1.7734375,1.7734375
-3.34375,-3.359375,0.015625,0.015625
-7.03125,3.59375,-10.625,10.625
5.15625,5.15625,0.0,0.0
4.8125,4.90625,-0.09375,0.09375
-3.71875,-3.09375,-0.625,0.625
5.03125,5.15625,-0.125,0.125
-0.2734375,-3.125,2.8515625,2.8515625
0.6171875,0.98046875,-0.36328125,0.36328125
5.125,5.03125,0.09375,0.09375
-4.15625,0.328125,-4.484375,4.484375
-3.078125,3.078125,-6.15625,6.15625
0.66015625,1.125,-0.46484375,0.46484375
-4.34375,-4.46875,0.125,0.125
-5.6875,-2.6875,-3.0,3.0
3.0,-0.263671875,3.263671875,3.263671875
0.2314453125,-0.09228515625,0.32373046875,0.32373046875
-1.34375,-1.8046875,0.4609375,0.4609375
-1.8046875,-5.40625,3.6015625,3.6015625
1.9609375,2.046875,-0.0859375,0.0859375
0.2353515625,1.2265625,-0.9912109375,0.9912109375
-1.9921875,0.310546875,-2.302734375,2.302734375
2.234375,5.34375,-3.109375,3.109375
1.90625,1.234375,0.671875,0.671875
-4.0,-4.03125,0.03125,0.03125
-2.015625,-3.671875,1.65625,1.65625
2.375,-0.1826171875,2.5576171875,2.5576171875
-2.46875,-0.6171875,-1.8515625,1.8515625
4.6875,4.3125,0.375,0.375
-1.8203125,5.15625,-6.9765625,6.9765625
1.921875,-0.050537109375,1.972412109375,1.972412109375
3.78125,1.09375,2.6875,2.6875
2.796875,1.6328125,1.1640625,1.1640625
2.25,0.87890625,1.37109375,1.37109375
-3.5625,-1.5390625,-2.0234375,2.0234375
4.625,2.765625,1.859375,1.859375
0.53125,2.109375,-1.578125,1.578125
-0.1474609375,-1.2109375,1.0634765625,1.0634765625
-6.40625,-5.375,-1.03125,1.03125
-0.5078125,-1.3984375,0.890625,0.890625
0.1025390625,0.3359375,-0.2333984375,0.2333984375
-0.361328125,-1.21875,0.857421875,0.857421875
-0.65625,4.625,-5.28125,5.28125
2.4375,-2.015625,4.453125,4.453125
0.5078125,2.71875,-2.2109375,2.2109375
1.2890625,2.890625,-1.6015625,1.6015625
-1.96875,1.6328125,-3.6015625,3.6015625
1.3515625,2.671875,-1.3203125,1.3203125
-6.625,-5.96875,-0.65625,0.65625
3.75,3.90625,-0.15625,0.15625
0.578125,0.55859375,0.01953125,0.01953125
3.484375,3.96875,-0.484375,0.484375
1.21875,-2.5625,3.78125,3.78125
0.16015625,0.52734375,-0.3671875,0.3671875
-0.0517578125,2.3125,-2.3642578125,2.3642578125
6.65625,4.96875,1.6875,1.6875
-1.828125,-0.91796875,-0.91015625,0.91015625
-0.57421875,6.0,-6.57421875,6.57421875
-5.0625,-5.625,0.5625,0.5625
-0.48828125,-1.96875,1.48046875,1.48046875
4.625,6.1875,-1.5625,1.5625
3.15625,-1.015625,4.171875,4.171875
-0.4609375,-2.84375,2.3828125,2.3828125
-3.640625,-3.03125,-0.609375,0.609375
3.34375,0.451171875,2.892578125,2.892578125
-0.65625,1.7890625,-2.4453125,2.4453125
8.3125,5.46875,2.84375,2.84375
1.765625,5.40625,-3.640625,3.640625
-4.9375,-0.55859375,-4.37890625,4.37890625
1.875,1.84375,0.03125,0.03125
5.0,3.9375,1.0625,1.0625
-3.15625,-5.84375,2.6875,2.6875
-0.31640625,-0.314453125,-0.001953125,0.001953125
-2.953125,-4.34375,1.390625,1.390625
-5.125,-3.765625,-1.359375,1.359375
3.96875,5.03125,-1.0625,1.0625
-3.03125,4.0625,-7.09375,7.09375
4.84375,4.34375,0.5,0.5
1.53125,2.953125,-1.421875,1.421875
0.271484375,-2.34375,2.615234375,2.615234375
1.765625,0.75390625,1.01171875,1.01171875
4.3125,1.3125,3.0,3.0
2.171875,-1.8515625,4.0234375,4.0234375
-1.0703125,-1.28125,0.2109375,0.2109375
-0.98828125,-0.470703125,-0.517578125,0.517578125
-3.40625,-4.40625,1.0,1.0
1.734375,-0.421875,2.15625,2.15625
6.375,3.734375,2.640625,2.640625
-2.421875,-7.0,4.578125,4.578125
-0.5078125,1.0,-1.5078125,1.5078125
0.232421875,1.1953125,-0.962890625,0.962890625
-4.40625,1.171875,-5.578125,5.578125
2.46875,0.302734375,2.166015625,2.166015625
2.375,5.0625,-2.6875,2.6875
-0.75,4.21875,-4.96875,4.96875
-1.9140625,3.34375,-5.2578125,5.2578125
4.09375,5.75,-1.65625,1.65625
4.03125,8.6875,-4.65625,4.65625
-3.0625,0.75390625,-3.81640625,3.81640625
-1.0390625,-0.8125,-0.2265625,0.2265625
-7.25,-1.1875,-6.0625,6.0625
-4.4375,-5.625,1.1875,1.1875
-2.34375,2.25,-4.59375,4.59375
1.2421875,1.078125,0.1640625,0.1640625
1.5390625,0.47265625,1.06640625,1.06640625
-3.734375,-5.0,1.265625,1.265625
-5.1875,1.140625,-6.328125,6.328125
2.609375,2.609375,0.0,0.0
-0.34765625,-2.484375,2.13671875,2.13671875
4.34375,5.03125,-0.6875,0.6875
4.5625,5.9375,-1.375,1.375
5.09375,-0.7890625,5.8828125,5.8828125
1.6015625,1.015625,0.5859375,0.5859375
1.0234375,1.0234375,0.0,0.0
-2.703125,-2.59375,-0.109375,0.109375
3.3125,1.390625,1.921875,1.921875
-0.10888671875,0.130859375,-0.23974609375,0.23974609375
-2.234375,2.296875,-4.53125,4.53125
-6.34375,-5.21875,-1.125,1.125
-3.90625,-1.328125,-2.578125,2.578125
-0.77734375,2.53125,-3.30859375,3.30859375
1.3359375,-5.0625,6.3984375,6.3984375
-2.75,-4.65625,1.90625,1.90625
0.62890625,-1.125,1.75390625,1.75390625
1.625,-1.4765625,3.1015625,3.1015625
2.4375,5.21875,-2.78125,2.78125
6.0625,0.91015625,5.15234375,5.15234375
-4.625,-2.3125,-2.3125,2.3125
-0.443359375,1.4453125,-1.888671875,1.888671875
2.6875,1.921875,0.765625,0.765625
6.3125,8.0,-1.6875,1.6875
-1.59375,-4.0625,2.46875,2.46875
-1.515625,1.3984375,-2.9140625,2.9140625
1.53125,4.6875,-3.15625,3.15625
2.90625,5.59375,-2.6875,2.6875
-5.25,-7.1875,1.9375,1.9375
-0.158203125,0.984375,-1.142578125,1.142578125
-5.28125,-2.21875,-3.0625,3.0625
-2.765625,-2.3125,-0.453125,0.453125
0.0179443359375,2.421875,-2.4039306640625,2.4039306640625
0.2333984375,-0.59375,0.8271484375,0.8271484375
-1.4296875,-1.1171875,-0.3125,0.3125
-0.11474609375,0.287109375,-0.40185546875,0.40185546875
3.171875,3.8125,-0.640625,0.640625
2.40625,0.4453125,1.9609375,1.9609375
-7.5,-1.2265625,-6.2734375,6.2734375
3.140625,5.21875,-2.078125,2.078125
1.921875,3.40625,-1.484375,1.484375
7.28125,6.53125,0.75,0.75
-3.6875,-3.421875,-0.265625,0.265625
-0.93359375,2.109375,-3.04296875,3.04296875
1.984375,-2.75,4.734375,4.734375
2.734375,-0.5390625,3.2734375,3.2734375
-7.28125,-1.5390625,-5.7421875,5.7421875
-4.4375,-4.1875,-0.25,0.25
-0.63671875,-2.46875,1.83203125,1.83203125
2.734375,1.3046875,1.4296875,1.4296875
5.1875,3.34375,1.84375,1.84375
-5.96875,-5.84375,-0.125,0.125
-5.53125,-5.34375,-0.1875,0.1875
2.828125,2.203125,0.625,0.625
5.46875,2.125,3.34375,3.34375
-1.296875,2.390625,-3.6875,3.6875
-6.03125,-7.4375,1.40625,1.40625
0.435546875,1.953125,-1.517578125,1.517578125
-1.8984375,0.83984375,-2.73828125,2.73828125
0.828125,1.9609375,-1.1328125,1.1328125
-2.6875,-2.375,-0.3125,0.3125
2.671875,3.453125,-0.78125,0.78125
5.125,6.40625,-1.28125,1.28125
-1.2890625,-1.390625,0.1015625,0.1015625
0.00531005859375,-2.515625,2.52093505859375,2.52093505859375
-2.40625,-0.10205078125,-2.30419921875,2.30419921875
-0.052490234375,2.53125,-2.583740234375,2.583740234375
-4.78125,-0.09521484375,-4.68603515625,4.68603515625
4.0625,2.625,1.4375,1.4375
1.0234375,0.0361328125,0.9873046875,0.9873046875
3.71875,-1.8828125,5.6015625,5.6015625
0.90234375,-1.9921875,2.89453125,2.89453125
3.765625,0.11279296875,3.65283203125,3.65283203125
-0.7890625,2.125,-2.9140625,2.9140625
0.328125,-0.8671875,1.1953125,1.1953125
3.65625,2.796875,0.859375,0.859375
0.4609375,2.25,-1.7890625,1.7890625
-1.3515625,-1.9453125,0.59375,0.59375
3.015625,7.75,-4.734375,4.734375
1.296875,2.265625,-0.96875,0.96875
-0.5390625,-5.03125,4.4921875,4.4921875
1.71875,2.140625,-0.421875,0.421875
-4.15625,-3.15625,-1.0,1.0
-4.03125,-2.171875,-1.859375,1.859375
-6.3125,0.46484375,-6.77734375,6.77734375
-0.28125,-0.05224609375,-0.22900390625,0.22900390625
0.65234375,2.0,-1.34765625,1.34765625
-4.4375,-6.5625,2.125,2.125
2.28125,-1.1796875,3.4609375,3.4609375
-3.359375,-2.515625,-0.84375,0.84375
3.875,2.71875,1.15625,1.15625
5.03125,3.59375,1.4375,1.4375
2.8125,-0.392578125,3.205078125,3.205078125
2.78125,0.1630859375,2.6181640625,2.6181640625
-4.75,-7.8125,3.0625,3.0625
3.9375,4.6875,-0.75,0.75
4.03125,-0.58984375,4.62109375,4.62109375
0.546875,4.40625,-3.859375,3.859375
-1.765625,-3.875,2.109375,2.109375
2.453125,3.5,-1.046875,1.046875
2.09375,0.6015625,1.4921875,1.4921875
-0.89453125,3.484375,-4.37890625,4.37890625
3.515625,-1.2734375,4.7890625,4.7890625
-6.9375,-6.1875,-0.75,0.75
2.203125,-2.1875,4.390625,4.390625
0.6171875,1.0859375,-0.46875,0.46875
-3.71875,0.734375,-4.453125,4.453125
-1.859375,1.1640625,-3.0234375,3.0234375
-8.4375,-5.28125,-3.15625,3.15625
0.890625,-0.78515625,1.67578125,1.67578125
1.859375,-1.7734375,3.6328125,3.6328125
-3.21875,-4.09375,0.875,0.875
-0.328125,-2.046875,1.71875,1.71875
3.546875,2.109375,1.4375,1.4375
-0.07958984375,-0.1875,0.10791015625,0.10791015625
2.890625,3.3125,-0.421875,0.421875
2.65625,2.40625,0.25,0.25
-0.51171875,2.578125,-3.08984375,3.08984375
0.95703125,4.53125,-3.57421875,3.57421875
-3.0625,-3.140625,0.078125,0.078125
3.984375,-1.6171875,5.6015625,5.6015625
-4.09375,0.0732421875,-4.1669921875,4.1669921875
-0.94921875,5.5625,-6.51171875,6.51171875
-1.1796875,-2.3125,1.1328125,1.1328125
0.8984375,3.765625,-2.8671875,2.8671875
-1.6796875,1.65625,-3.3359375,3.3359375
-3.65625,4.34375,-8.0,8.0
-1.7734375,-0.57421875,-1.19921875,1.19921875
0.1123046875,1.4453125,-1.3330078125,1.3330078125
1.0390625,1.34375,-0.3046875,0.3046875
1.9609375,1.453125,0.5078125,0.5078125
-2.984375,-2.4375,-0.546875,0.546875
-1.71875,1.2265625,-2.9453125,2.9453125
-1.3828125,-2.984375,1.6015625,1.6015625
2.0625,-2.515625,4.578125,4.578125
-3.1875,-4.9375,1.75,1.75
-3.875,-3.875,0.0,0.0
3.828125,4.15625,-0.328125,0.328125
-4.34375,-0.96875,-3.375,3.375
2.53125,1.4765625,1.0546875,1.0546875
-3.5625,-5.34375,1.78125,1.78125
4.1875,0.33203125,3.85546875,3.85546875
4.75,5.46875,-0.71875,0.71875
-2.4375,-5.21875,2.78125,2.78125
-5.53125,-5.9375,0.40625,0.40625
0.049072265625,1.40625,-1.357177734375,1.357177734375
0.19140625,-0.431640625,0.623046875,0.623046875
4.78125,4.6875,0.09375,0.09375
0.625,0.5078125,0.1171875,0.1171875
-0.81640625,-3.421875,2.60546875,2.60546875
0.337890625,-0.87890625,1.216796875,1.216796875
-1.0078125,-0.8125,-0.1953125,0.1953125
3.75,3.375,0.375,0.375
-1.453125,-1.0546875,-0.3984375,0.3984375
1.5390625,-0.482421875,2.021484375,2.021484375
-7.90625,-2.453125,-5.453125,5.453125
2.296875,4.21875,-1.921875,1.921875
1.3046875,3.265625,-1.9609375,1.9609375
0.138671875,-3.078125,3.216796875,3.216796875
1.6328125,-0.6171875,2.25,2.25
-3.125,-8.25,5.125,5.125
-6.21875,-0.76171875,-5.45703125,5.45703125
2.515625,3.890625,-1.375,1.375
4.125,1.7109375,2.4140625,2.4140625
-6.1875,-5.71875,-0.46875,0.46875
3.015625,1.7734375,1.2421875,1.2421875
-2.328125,0.8671875,-3.1953125,3.1953125
0.119140625,1.6953125,-1.576171875,1.576171875
1.6640625,-1.171875,2.8359375,2.8359375
0.28125,-3.578125,3.859375,3.859375
-6.90625,-7.34375,0.4375,0.4375
2.1875,1.265625,0.921875,0.921875
4.25,2.25,2.0,2.0
-2.140625,-1.1484375,-0.9921875,0.9921875
4.71875,5.125,-0.40625,0.40625
0.68359375,-7.15625,7.83984375,7.83984375
2.53125,-2.28125,4.8125,4.8125
-4.96875,-5.90625,0.9375,0.9375
2.46875,2.90625,-0.4375,0.4375
-4.5,-5.0,0.5,0.5
0.6953125,4.40625,-3.7109375,3.7109375
3.734375,1.1484375,2.5859375,2.5859375
-1.109375,3.0625,-4.171875,4.171875
0.72265625,-1.3828125,2.10546875,2.10546875
-1.7421875,-2.265625,0.5234375,0.5234375
0.09375,-1.1953125,1.2890625,1.2890625
-6.09375,-5.71875,-0.375,0.375
-3.15625,0.4296875,-3.5859375,3.5859375
1.046875,3.1875,-2.140625,2.140625
-4.28125,-0.87109375,-3.41015625,3.41015625
-3.9375,-2.21875,-1.71875,1.71875
-3.53125,-6.1875,2.65625,2.65625
2.03125,1.9375,0.09375,0.09375
0.2490234375,-5.6875,5.9365234375,5.9365234375
0.8203125,3.8125,-2.9921875,2.9921875
-3.71875,0.5390625,-4.2578125,4.2578125
2.484375,3.65625,-1.171875,1.171875
-0.80859375,-1.3671875,0.55859375,0.55859375
-2.125,-2.0625,-0.0625,0.0625
-3.28125,-1.7578125,-1.5234375,1.5234375
-4.1875,1.65625,-5.84375,5.84375
-6.09375,-6.53125,0.4375,0.4375
0.6484375,-0.26171875,0.91015625,0.91015625
-3.46875,-7.0625,3.59375,3.59375
-1.703125,-3.96875,2.265625,2.265625
-0.310546875,-2.375,2.064453125,2.064453125
4.65625,-4.6875,9.34375,9.34375
-3.15625,-4.15625,1.0,1.0
-2.53125,-4.5625,2.03125,2.03125
-4.03125,-3.625,-0.40625,0.40625
-1.375,-0.67578125,-0.69921875,0.69921875
-4.125,-2.515625,-1.609375,1.609375
6.96875,4.21875,2.75,2.75
-1.703125,-3.625,1.921875,1.921875
2.328125,-1.140625,3.46875,3.46875
-0.6796875,-0.94921875,0.26953125,0.26953125
1.171875,2.953125,-1.78125,1.78125
3.640625,1.140625,2.5,2.5
-4.84375,1.1796875,-6.0234375,6.0234375
-2.40625,6.8125,-9.21875,9.21875
0.01190185546875,4.4375,-4.42559814453125,4.42559814453125
4.875,7.46875,-2.59375,2.59375
-1.9140625,0.21875,-2.1328125,2.1328125
4.4375,-0.7109375,5.1484375,5.1484375
0.388671875,3.3125,-2.923828125,2.923828125
1.0859375,-3.171875,4.2578125,4.2578125
-5.15625,1.046875,-6.203125,6.203125
0.72265625,0.91015625,-0.1875,0.1875
1.8125,1.4765625,0.3359375,0.3359375
7.84375,7.28125,0.5625,0.5625
-6.8125,-5.15625,-1.65625,1.65625
-1.1640625,-4.1875,3.0234375,3.0234375
4.15625,4.09375,0.0625,0.0625
-3.1875,-4.375,1.1875,1.1875
-3.5,-2.125,-1.375,1.375
-7.375,-3.8125,-3.5625,3.5625
-0.984375,-4.25,3.265625,3.265625
-4.28125,1.5,-5.78125,5.78125
-2.265625,-4.03125,1.765625,1.765625
0.392578125,1.8359375,-1.443359375,1.443359375
1.640625,4.4375,-2.796875,2.796875
3.78125,3.5625,0.21875,0.21875
0.515625,7.03125,-6.515625,6.515625
0.890625,0.205078125,0.685546875,0.685546875
-0.052001953125,4.5,-4.552001953125,4.552001953125
-1.125,-4.21875,3.09375,3.09375
-2.84375,-3.40625,0.5625,0.5625
3.515625,2.53125,0.984375,0.984375
-0.2255859375,0.96875,-1.1943359375,1.1943359375
-4.78125,-6.84375,2.0625,2.0625
2.3125,1.21875,1.09375,1.09375
-1.2890625,-4.34375,3.0546875,3.0546875
3.421875,1.8125,1.609375,1.609375
2.984375,1.4765625,1.5078125,1.5078125
6.0,6.96875,-0.96875,0.96875
-0.3671875,0.4453125,-0.8125,0.8125
-0.73046875,-2.640625,1.91015625,1.91015625
0.6484375,3.203125,-2.5546875,2.5546875
-1.2265625,3.0,-4.2265625,4.2265625
-1.890625,-5.40625,3.515625,3.515625
5.84375,4.4375,1.40625,1.40625
2.8125,5.125,-2.3125,2.3125
0.09619140625,3.96875,-3.87255859375,3.87255859375
-0.169921875,0.416015625,-0.5859375,0.5859375
-2.875,0.00299072265625,-2.87799072265625,2.87799072265625
3.21875,-0.9609375,4.1796875,4.1796875
9.1875,8.5625,0.625,0.625
2.359375,0.53515625,1.82421875,1.82421875
4.03125,0.068359375,3.962890625,3.962890625
3.25,3.15625,0.09375,0.09375
2.890625,-5.75,8.640625,8.640625
1.0390625,4.3125,-3.2734375,3.2734375
5.625,1.8203125,3.8046875,3.8046875
-5.875,-5.3125,-0.5625,0.5625
3.78125,1.140625,2.640625,2.640625
-1.8828125,-1.4765625,-0.40625,0.40625
-3.890625,-5.0,1.109375,1.109375
-3.15625,-3.328125,0.171875,0.171875
-0.53125,-3.5,2.96875,2.96875
-3.90625,-2.21875,-1.6875,1.6875
1.765625,0.99609375,0.76953125,0.76953125
3.171875,-1.1171875,4.2890625,4.2890625
-3.109375,-5.75,2.640625,2.640625
-0.78515625,1.2578125,-2.04296875,2.04296875
-1.4921875,-0.96875,-0.5234375,0.5234375
5.78125,3.28125,2.5,2.5
-1.3125,2.65625,-3.96875,3.96875
-1.171875,1.6875,-2.859375,2.859375
1.0078125,1.421875,-0.4140625,0.4140625
-2.609375,-3.640625,1.03125,1.03125
-3.453125,3.09375,-6.546875,6.546875
4.53125,-4.21875,8.75,8.75
-10.625,-3.296875,-7.328125,7.328125
-4.90625,-1.9375,-2.96875,2.96875
-1.3984375,0.1669921875,-1.5654296875,1.5654296875
-2.09375,0.69921875,-2.79296875,2.79296875
1.578125,-5.59375,7.171875,7.171875
0.6640625,-1.40625,2.0703125,2.0703125
-2.5,-1.9609375,-0.5390625,0.5390625
0.58984375,0.6484375,-0.05859375,0.05859375
-1.0625,-1.3359375,0.2734375,0.2734375
-3.640625,-1.40625,-2.234375,2.234375
4.78125,3.796875,0.984375,0.984375
-6.125,-3.96875,-2.15625,2.15625
-0.8984375,1.515625,-2.4140625,2.4140625
-3.5,-1.3828125,-2.1171875,2.1171875
1.140625,0.146484375,0.994140625,0.994140625
0.263671875,-4.8125,5.076171875,5.076171875
-7.5,-8.9375,1.4375,1.4375
1.75,4.875,-3.125,3.125
-4.96875,-6.71875,1.75,1.75
0.7578125,2.4375,-1.6796875,1.6796875
3.53125,0.71484375,2.81640625,2.81640625
-5.40625,-5.40625,0.0,0.0
-3.84375,-1.1796875,-2.6640625,2.6640625
5.65625,4.40625,1.25,1.25
0.8203125,-0.36328125,1.18359375,1.18359375
-7.375,1.78125,-9.15625,9.15625
0.734375,0.71875,0.015625,0.015625
0.375,2.78125,-2.40625,2.40625
-5.1875,-4.4375,-0.75,0.75
2.328125,-0.482421875,2.810546875,2.810546875
3.3125,-5.375,8.6875,8.6875
1.6015625,-3.4375,5.0390625,5.0390625
-3.75,-2.484375,-1.265625,1.265625
3.71875,-2.984375,6.703125,6.703125
1.9765625,1.765625,0.2109375,0.2109375
-2.71875,-1.296875,-1.421875,1.421875
-1.859375,-3.75,1.890625,1.890625
-0.69921875,-4.625,3.92578125,3.92578125
0.177734375,-2.484375,2.662109375,2.662109375
2.046875,-1.3359375,3.3828125,3.3828125
2.15625,-1.625,3.78125,3.78125
4.03125,2.546875,1.484375,1.484375
-1.03125,-5.53125,4.5,4.5
-2.5625,-6.71875,4.15625,4.15625
3.890625,-0.80859375,4.69921875,4.69921875
-0.98828125,0.365234375,-1.353515625,1.353515625
0.06591796875,-1.453125,1.51904296875,1.51904296875
1.8671875,2.9375,-1.0703125,1.0703125
-1.6875,1.4296875,-3.1171875,3.1171875
4.0625,5.3125,-1.25,1.25
-1.828125,-4.78125,2.953125,2.953125
5.9375,4.15625,1.78125,1.78125
3.796875,0.94921875,2.84765625,2.84765625
-2.71875,0.73046875,-3.44921875,3.44921875
-2.359375,3.3125,-5.671875,5.671875
2.203125,-3.09375,5.296875,5.296875
-2.4375,0.482421875,-2.919921875,2.919921875
-6.78125,-5.875,-0.90625,0.90625
-4.59375,-1.1953125,-3.3984375,3.3984375
1.0390625,0.94140625,0.09765625,0.09765625
-4.5625,-1.890625,-2.671875,2.671875
-2.0625,3.625,-5.6875,5.6875
-1.8046875,-3.34375,1.5390625,1.5390625
-4.46875,-2.375,-2.09375,2.09375
-4.78125,-5.25,0.46875,0.46875
5.96875,0.2890625,5.6796875,5.6796875
-3.21875,3.234375,-6.453125,6.453125
-3.0,-4.78125,1.78125,1.78125
-4.6875,-1.3515625,-3.3359375,3.3359375
0.43359375,-3.40625,3.83984375,3.83984375
-0.578125,-0.07275390625,-0.50537109375,0.50537109375
0.62109375,0.56640625,0.0546875,0.0546875
-3.90625,-0.63671875,-3.26953125,3.26953125
5.53125,6.09375,-0.5625,0.5625
1.2578125,0.70703125,0.55078125,0.55078125
0.796875,1.9140625,-1.1171875,1.1171875
0.48046875,-2.25,2.73046875,2.73046875
-0.400390625,-1.953125,1.552734375,1.552734375
2.390625,-1.3984375,3.7890625,3.7890625
4.21875,3.0,1.21875,1.21875
-5.40625,0.87890625,-6.28515625,6.28515625
-0.578125,-1.28125,0.703125,0.703125
2.234375,4.21875,-1.984375,1.984375
5.375,0.46484375,4.91015625,4.91015625
1.5625,1.2578125,0.3046875,0.3046875
-2.046875,-1.0234375,-1.0234375,1.0234375
2.59375,2.59375,0.0,0.0
3.203125,4.40625,-1.203125,1.203125
